T63812S,"Toxic effect of contact w venomous frog, self-harm, sequela","Toxic effect of contact with venomous frog, intentional self-harm, sequela","Toxic effect of contact with venomous frog, intentional self-harm"
T63813A,"Toxic effect of contact w venomous frog, assault, init","Toxic effect of contact with venomous frog, assault, initial encounter","Toxic effect of contact with venomous frog, assault"
T63813D,"Toxic effect of contact w venomous frog, assault, subs","Toxic effect of contact with venomous frog, assault, subsequent encounter","Toxic effect of contact with venomous frog, assault"
T63813S,"Toxic effect of contact with venomous frog, assault, sequela","Toxic effect of contact with venomous frog, assault, sequela","Toxic effect of contact with venomous frog, assault"
T63814A,"Toxic effect of contact w venomous frog, undetermined, init","Toxic effect of contact with venomous frog, undetermined, initial encounter","Toxic effect of contact with venomous frog, undetermined"
T63814D,"Toxic effect of contact w venomous frog, undetermined, subs","Toxic effect of contact with venomous frog, undetermined, subsequent encounter","Toxic effect of contact with venomous frog, undetermined"
T63814S,"Toxic effect of contact w venomous frog, undet, sequela","Toxic effect of contact with venomous frog, undetermined, sequela","Toxic effect of contact with venomous frog, undetermined"
T63821A,"Toxic effect of contact w venomous toad, accidental, init","Toxic effect of contact with venomous toad, accidental (unintentional), initial encounter","Toxic effect of contact with venomous toad, accidental (unintentional)"
T63821D,"Toxic effect of contact w venomous toad, accidental, subs","Toxic effect of contact with venomous toad, accidental (unintentional), subsequent encounter","Toxic effect of contact with venomous toad, accidental (unintentional)"
T63821S,"Toxic effect of contact w venomous toad, acc, sequela","Toxic effect of contact with venomous toad, accidental (unintentional), sequela","Toxic effect of contact with venomous toad, accidental (unintentional)"
T63822A,"Toxic effect of contact w venomous toad, self-harm, init","Toxic effect of contact with venomous toad, intentional self-harm, initial encounter","Toxic effect of contact with venomous toad, intentional self-harm"
T63822D,"Toxic effect of contact w venomous toad, self-harm, subs","Toxic effect of contact with venomous toad, intentional self-harm, subsequent encounter","Toxic effect of contact with venomous toad, intentional self-harm"
T63822S,"Toxic effect of contact w venomous toad, self-harm, sequela","Toxic effect of contact with venomous toad, intentional self-harm, sequela","Toxic effect of contact with venomous toad, intentional self-harm"
T63823A,"Toxic effect of contact w venomous toad, assault, init","Toxic effect of contact with venomous toad, assault, initial encounter","Toxic effect of contact with venomous toad, assault"
T63823D,"Toxic effect of contact w venomous toad, assault, subs","Toxic effect of contact with venomous toad, assault, subsequent encounter","Toxic effect of contact with venomous toad, assault"
T63823S,"Toxic effect of contact with venomous toad, assault, sequela","Toxic effect of contact with venomous toad, assault, sequela","Toxic effect of contact with venomous toad, assault"
T63824A,"Toxic effect of contact w venomous toad, undetermined, init","Toxic effect of contact with venomous toad, undetermined, initial encounter","Toxic effect of contact with venomous toad, undetermined"
T63824D,"Toxic effect of contact w venomous toad, undetermined, subs","Toxic effect of contact with venomous toad, undetermined, subsequent encounter","Toxic effect of contact with venomous toad, undetermined"
T63824S,"Toxic effect of contact w venomous toad, undet, sequela","Toxic effect of contact with venomous toad, undetermined, sequela","Toxic effect of contact with venomous toad, undetermined"
T63831A,"Toxic effect of contact w oth venomous amphibian, acc, init","Toxic effect of contact with other venomous amphibian, accidental (unintentional), initial encounter","Toxic effect of contact with other venomous amphibian, accidental (unintentional)"
T63831D,"Toxic effect of contact w oth venomous amphibian, acc, subs","Toxic effect of contact with other venomous amphibian, accidental (unintentional), subsequent encounter","Toxic effect of contact with other venomous amphibian, accidental (unintentional)"
T63831S,"Toxic effect of contact w oth venomous amphib, acc, sequela","Toxic effect of contact with other venomous amphibian, accidental (unintentional), sequela","Toxic effect of contact with other venomous amphibian, accidental (unintentional)"
T63832A,"Toxic effect of contact w oth venomous amphib, slf-hrm, init","Toxic effect of contact with other venomous amphibian, intentional self-harm, initial encounter","Toxic effect of contact with other venomous amphibian, intentional self-harm"
T63832D,"Toxic effect of contact w oth venomous amphib, slf-hrm, subs","Toxic effect of contact with other venomous amphibian, intentional self-harm, subsequent encounter","Toxic effect of contact with other venomous amphibian, intentional self-harm"
T63832S,"Toxic effect of contact w oth venom amphib, slf-hrm, sequela","Toxic effect of contact with other venomous amphibian, intentional self-harm, sequela","Toxic effect of contact with other venomous amphibian, intentional self-harm"
T63833A,"Toxic effect of contact w oth venomous amphib, assault, init","Toxic effect of contact with other venomous amphibian, assault, initial encounter","Toxic effect of contact with other venomous amphibian, assault"
T63833D,"Toxic effect of contact w oth venomous amphib, assault, subs","Toxic effect of contact with other venomous amphibian, assault, subsequent encounter","Toxic effect of contact with other venomous amphibian, assault"
T63833S,"Toxic effect of contact w oth venom amphib, assault, sequela","Toxic effect of contact with other venomous amphibian, assault, sequela","Toxic effect of contact with other venomous amphibian, assault"
T63834A,"Toxic effect of contact w oth venomous amphib, undet, init","Toxic effect of contact with other venomous amphibian, undetermined, initial encounter","Toxic effect of contact with other venomous amphibian, undetermined"
T63834D,"Toxic effect of contact w oth venomous amphib, undet, subs","Toxic effect of contact with other venomous amphibian, undetermined, subsequent encounter","Toxic effect of contact with other venomous amphibian, undetermined"
T63834S,"Toxic effect of contact w oth venom amphib, undet, sequela","Toxic effect of contact with other venomous amphibian, undetermined, sequela","Toxic effect of contact with other venomous amphibian, undetermined"
T63891A,"Toxic effect of contact w oth venomous animals, acc, init","Toxic effect of contact with other venomous animals, accidental (unintentional), initial encounter","Toxic effect of contact with other venomous animals, accidental (unintentional)"
T63891D,"Toxic effect of contact w oth venomous animals, acc, subs","Toxic effect of contact with other venomous animals, accidental (unintentional), subsequent encounter","Toxic effect of contact with other venomous animals, accidental (unintentional)"
T63891S,"Toxic effect of contact w oth venom animals, acc, sequela","Toxic effect of contact with other venomous animals, accidental (unintentional), sequela","Toxic effect of contact with other venomous animals, accidental (unintentional)"
T63892A,"Toxic effect of contact w oth venom animals, slf-hrm, init","Toxic effect of contact with other venomous animals, intentional self-harm, initial encounter","Toxic effect of contact with other venomous animals, intentional self-harm"
T63892D,"Toxic effect of contact w oth venom animals, slf-hrm, subs","Toxic effect of contact with other venomous animals, intentional self-harm, subsequent encounter","Toxic effect of contact with other venomous animals, intentional self-harm"
T63892S,"Toxic effect of cntct w oth venom animals, slf-hrm, sequela","Toxic effect of contact with other venomous animals, intentional self-harm, sequela","Toxic effect of contact with other venomous animals, intentional self-harm"
T63893A,"Toxic effect of contact w oth venom animals, assault, init","Toxic effect of contact with other venomous animals, assault, initial encounter","Toxic effect of contact with other venomous animals, assault"
T63893D,"Toxic effect of contact w oth venom animals, assault, subs","Toxic effect of contact with other venomous animals, assault, subsequent encounter","Toxic effect of contact with other venomous animals, assault"
T63893S,"Toxic effect of contact w oth venom animals, asslt, sequela","Toxic effect of contact with other venomous animals, assault, sequela","Toxic effect of contact with other venomous animals, assault"
T63894A,"Toxic effect of contact w oth venomous animals, undet, init","Toxic effect of contact with other venomous animals, undetermined, initial encounter","Toxic effect of contact with other venomous animals, undetermined"
T63894D,"Toxic effect of contact w oth venomous animals, undet, subs","Toxic effect of contact with other venomous animals, undetermined, subsequent encounter","Toxic effect of contact with other venomous animals, undetermined"
T63894S,"Toxic effect of contact w oth venom animals, undet, sequela","Toxic effect of contact with other venomous animals, undetermined, sequela","Toxic effect of contact with other venomous animals, undetermined"
